epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
127,909.009,0.67393,0.43038,0.9167,0.90019,0.75809,0.84588,0.66888,0.87196,0.6132,1.09711,0.0093763,0.0093763,0.0093763
128,916.103,0.67341,0.42326,0.91876,0.88712,0.75361,0.83641,0.6564,0.90081,0.65302,1.09749,0.00937135,0.00937135,0.00937135
129,923.194,0.6653,0.41998,0.91803,0.89731,0.7449,0.83949,0.66301,0.87968,0.64293,1.08832,0.0093664,0.0093664,0.0093664
130,930.296,0.67113,0.42916,0.92027,0.88279,0.75352,0.8348,0.65806,0.88121,0.64463,1.09582,0.00936145,0.00936145,0.00936145
131,937.372,0.65931,0.4215,0.9097,0.87964,0.77875,0.84193,0.65633,0.90391,0.6226,1.10828,0.0093565,0.0093565,0.0093565
132,944.481,0.67166,0.4146,0.91366,0.88611,0.74017,0.83184,0.65662,0.8799,0.65802,1.0863,0.00935155,0.00935155,0.00935155
133,951.537,0.64447,0.40407,0.9011,0.8935,0.7559,0.8342,0.66306,0.86736,0.63896,1.0778,0.0093466,0.0093466,0.0093466
134,958.682,0.67537,0.42055,0.9141,0.88466,0.77122,0.84355,0.66854,0.86806,0.6045,1.08859,0.00934165,0.00934165,0.00934165
135,965.801,0.64088,0.40702,0.9017,0.88504,0.77024,0.84753,0.66361,0.90738,0.6295,1.10975,0.0093367,0.0093367,0.0093367
136,972.82,0.6496,0.40623,0.90982,0.89771,0.75792,0.84388,0.66828,0.89422,0.64738,1.10672,0.00933175,0.00933175,0.00933175
137,979.872,0.64883,0.4128,0.90965,0.884,0.76755,0.84578,0.66806,0.89476,0.63325,1.10823,0.0093268,0.0093268,0.0093268
138,986.925,0.65295,0.41566,0.90575,0.90097,0.76257,0.83822,0.66845,0.87616,0.64647,1.09393,0.00932185,0.00932185,0.00932185
139,994.091,0.64285,0.40709,0.90286,0.9008,0.7551,0.83876,0.65813,0.88473,0.65543,1.102,0.0093169,0.0093169,0.0093169
140,1001.19,0.63798,0.40873,0.90181,0.89936,0.7454,0.83502,0.65703,0.88459,0.66673,1.10142,0.00931195,0.00931195,0.00931195
141,1008.28,0.64126,0.4003,0.90722,0.90078,0.75236,0.83979,0.66437,0.87254,0.64771,1.09149,0.009307,0.009307,0.009307
142,1015.29,0.64779,0.39839,0.90872,0.90519,0.76008,0.84144,0.66841,0.86958,0.64048,1.09666,0.00930205,0.00930205,0.00930205
143,1022.36,0.6437,0.40717,0.90484,0.89459,0.77732,0.85042,0.66539,0.8712,0.60892,1.09668,0.0092971,0.0092971,0.0092971
144,1029.42,0.65656,0.41872,0.91151,0.8862,0.78123,0.8476,0.667,0.87283,0.61751,1.09344,0.00929215,0.00929215,0.00929215
145,1036.41,0.63815,0.41779,0.90529,0.90301,0.76467,0.845,0.66763,0.87082,0.61701,1.08954,0.0092872,0.0092872,0.0092872
146,1043.43,0.62753,0.40173,0.90706,0.89206,0.7569,0.83994,0.6672,0.86133,0.64269,1.09113,0.00928225,0.00928225,0.00928225
147,1050.48,0.6345,0.39775,0.89997,0.90778,0.77003,0.84917,0.68025,0.84204,0.61677,1.07845,0.0092773,0.0092773,0.0092773
