epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
122,1040.59,0.63154,0.43665,1.28697,0.92679,0.86512,0.92881,0.81176,0.82724,0.65608,1.54926,0.00940105,0.00940105,0.00940105
123,1049.16,0.64666,0.44308,1.28956,0.91554,0.86612,0.92454,0.80558,0.86286,0.70572,1.49762,0.0093961,0.0093961,0.0093961
124,1057.64,0.63863,0.44436,1.29024,0.9219,0.86512,0.92445,0.8022,0.84339,0.68522,1.53825,0.00939115,0.00939115,0.00939115
125,1066.03,0.63782,0.44349,1.2934,0.93686,0.87285,0.92781,0.80363,0.85732,0.67254,1.54713,0.0093862,0.0093862,0.0093862
126,1074.5,0.63584,0.43603,1.29331,0.93685,0.86666,0.92767,0.80701,0.84189,0.68916,1.48981,0.00938125,0.00938125,0.00938125
127,1083.1,0.629,0.43581,1.28899,0.93778,0.8677,0.92393,0.80476,0.81094,0.67925,1.4494,0.0093763,0.0093763,0.0093763
128,1091.57,0.63558,0.44165,1.27919,0.9414,0.85562,0.92699,0.8075,0.81211,0.68931,1.46825,0.00937135,0.00937135,0.00937135
129,1100.04,0.61812,0.42505,1.26996,0.93432,0.84708,0.91717,0.79469,0.81682,0.70605,1.51368,0.0093664,0.0093664,0.0093664
130,1108.59,0.62188,0.42913,1.25999,0.93244,0.85653,0.92697,0.81071,0.80171,0.68376,1.50651,0.00936145,0.00936145,0.00936145
131,1117.05,0.62543,0.43757,1.2861,0.92537,0.86512,0.92771,0.80897,0.80804,0.68668,1.49049,0.0093565,0.0093565,0.0093565
132,1125.51,0.6257,0.43262,1.26942,0.92519,0.86061,0.92856,0.813,0.79226,0.67205,1.52743,0.00935155,0.00935155,0.00935155
133,1134.21,0.6227,0.42758,1.27392,0.91511,0.85911,0.91595,0.80041,0.83047,0.70147,1.47464,0.0093466,0.0093466,0.0093466
134,1142.88,0.63716,0.4392,1.29212,0.90356,0.87371,0.92209,0.80403,0.8421,0.67014,1.52596,0.00934165,0.00934165,0.00934165
135,1151.3,0.62049,0.43268,1.27011,0.92913,0.86722,0.92632,0.81225,0.82844,0.69838,1.47654,0.0093367,0.0093367,0.0093367
136,1159.81,0.62724,0.43458,1.26854,0.93364,0.8634,0.92486,0.80978,0.82585,0.68498,1.45282,0.00933175,0.00933175,0.00933175
137,1168.32,0.62902,0.43802,1.28175,0.93552,0.86856,0.92911,0.81265,0.81236,0.65006,1.46955,0.0093268,0.0093268,0.0093268
138,1176.93,0.63306,0.44167,1.28448,0.92326,0.88402,0.93179,0.81442,0.8135,0.64734,1.52194,0.00932185,0.00932185,0.00932185
139,1185.48,0.61876,0.43317,1.278,0.92471,0.87715,0.92546,0.81232,0.78972,0.68616,1.51632,0.0093169,0.0093169,0.0093169
140,1194.06,0.61596,0.42528,1.27621,0.91157,0.86942,0.92218,0.80759,0.80162,0.70175,1.45958,0.00931195,0.00931195,0.00931195
141,1202.56,0.61943,0.426,1.27784,0.93592,0.85481,0.92362,0.80947,0.7999,0.66112,1.50483,0.009307,0.009307,0.009307
142,1211.16,0.61787,0.42772,1.26602,0.93858,0.85739,0.91923,0.80058,0.80198,0.70291,1.46143,0.00930205,0.00930205,0.00930205
143,1219.76,0.61414,0.42711,1.27956,0.92632,0.86168,0.92083,0.80703,0.81859,0.71429,1.52839,0.0092971,0.0092971,0.0092971
144,1228.34,0.61526,0.42718,1.27083,0.9275,0.85724,0.9208,0.80578,0.82183,0.6865,1.47855,0.00929215,0.00929215,0.00929215
145,1236.75,0.60737,0.42371,1.26985,0.94463,0.85653,0.92695,0.81489,0.79561,0.67866,1.46577,0.0092872,0.0092872,0.0092872
146,1245.19,0.63018,0.44171,1.29484,0.93491,0.86378,0.92802,0.81147,0.79598,0.67316,1.48137,0.00928225,0.00928225,0.00928225
147,1254.26,0.61924,0.42433,1.26741,0.89291,0.87388,0.92192,0.81261,0.81486,0.70391,1.48971,0.0092773,0.0092773,0.0092773
148,1263,0.61226,0.43313,1.27081,0.91872,0.86419,0.92137,0.81143,0.79836,0.70624,1.45295,0.00927235,0.00927235,0.00927235
149,1271.39,0.61982,0.43337,1.28038,0.9361,0.86512,0.92598,0.81489,0.7685,0.70293,1.44827,0.0092674,0.0092674,0.0092674
150,1279.92,0.62174,0.4345,1.29103,0.93549,0.85957,0.92452,0.80483,0.81673,0.69661,1.51355,0.00926245,0.00926245,0.00926245
151,1288.45,0.60474,0.4201,1.2555,0.92461,0.86082,0.91786,0.81005,0.8106,0.71967,1.48572,0.0092575,0.0092575,0.0092575
152,1296.96,0.62063,0.42997,1.28085,0.93134,0.86236,0.92215,0.80961,0.82888,0.70615,1.52118,0.00925255,0.00925255,0.00925255
153,1305.38,0.6097,0.41946,1.26781,0.93541,0.85844,0.92205,0.80969,0.80145,0.72131,1.5252,0.0092476,0.0092476,0.0092476
154,1313.84,0.60444,0.42944,1.27109,0.92755,0.8677,0.92836,0.81707,0.77306,0.68345,1.43459,0.00924265,0.00924265,0.00924265
155,1322.38,0.60601,0.42081,1.26466,0.93187,0.85778,0.92193,0.80375,0.77849,0.68336,1.47288,0.0092377,0.0092377,0.0092377
156,1330.89,0.61284,0.42126,1.26624,0.93209,0.8634,0.92799,0.80495,0.80369,0.66876,1.47769,0.00923275,0.00923275,0.00923275
157,1339.37,0.60164,0.41755,1.25745,0.93391,0.85825,0.92397,0.8167,0.78332,0.63613,1.45598,0.0092278,0.0092278,0.0092278
158,1347.75,0.60821,0.41954,1.26261,0.93167,0.85516,0.9205,0.81264,0.79979,0.68783,1.44759,0.00922285,0.00922285,0.00922285
159,1356.23,0.5954,0.41004,1.2559,0.93869,0.85491,0.92563,0.81815,0.78501,0.64623,1.48387,0.0092179,0.0092179,0.0092179
